subject,layer,context_length,separate_model,cross_modality,unified_model,var_explained_prod,var_explained_comp,var_explained_intersection,weightcorr_linguistic_voxels,weightcorr_cross_voxels,weightcorr_prod_voxels,weightcorr_comp_voxels,weightcorr_bimodal_voxels,weightcorr_uni_vs_prod,weightcorr_uni_vs_comp
1E+00,2.7E+01,3.2E+01,6.85718951154697E-02,5.48781266622165E-02,8.42514971372281E-02,4.29835630869776E-02,3.89584465770009E-02,4.31467931579337E-02,1.75535550334798E-01,2.32918619457078E-01,1.76511751508689E-01,1.75058577641409E-01,1.71951751370425E-01,5.75910752476747E-01,6.53684166696108E-01
1E+00,3E+01,3.2E+01,6.44560318292891E-02,5.14873997620219E-02,7.9585956523497E-02,4.20712834409517E-02,3.57415669802356E-02,4.13808194061948E-02,1.75833667806316E-01,2.3921183596871E-01,1.70604976174371E-01,1.79556125659031E-01,1.75317706662569E-01,5.88389835018879E-01,6.47188377695335E-01
1E+00,3.3E+01,3.2E+01,6.18376315734912E-02,5.0024105132204E-02,7.71534157075127E-02,3.99655401497259E-02,3.560700431371E-02,3.98414444850238E-02,1.79095777929759E-01,2.44556697901336E-01,1.70967394491986E-01,1.86238985253078E-01,1.78564335109033E-01,5.97168013690852E-01,6.4915016437416E-01
1E+00,3.6E+01,3.2E+01,5.18627983298681E-02,3.88534244160168E-02,6.76922615063252E-02,3.55057447690341E-02,3.04332847558662E-02,3.41936334730415E-02,1.77932480211754E-01,2.59236999892331E-01,1.66556334040686E-01,1.84676570842511E-01,1.82933866526599E-01,5.93687344422778E-01,6.48284465214362E-01
2E+00,0E+00,1E+00,3.06452061376675E-02,-2.05511330963629E-02,2.16108160093015E-02,3.10790714221579E-02,1.80045845823346E-02,1.42726345399081E-02,-3.59085150786379E-02,2.06820378859518E-01,-3.66061315056E-02,-3.55608181343307E-02,-3.3806504288751E-02,6.43685356656581E-01,6.04640340171629E-01
2E+00,3E+00,1E+00,3.27930858679864E-02,-2.40016171202384E-02,2.10413146982044E-02,2.92985169011543E-02,1.75086252485038E-02,1.57308369066603E-02,-6.7137272966211E-02,2.57161895289028E-01,-6.68978475493664E-02,-6.39936894039426E-02,-7.108036963995E-02,6.43054546761226E-01,5.53426199350374E-01
2E+00,6E+00,1E+00,3.10908314301933E-02,-2.43831491904951E-02,1.96139713000508E-02,2.90731349879766E-02,1.90528729792156E-02,1.63706322861317E-02,-7.41582187714927E-02,2.55322500946013E-01,-6.85350935166825E-02,-7.09721512150907E-02,-8.7296043152374E-02,6.12699399797589E-01,5.46257736724495E-01
2E+00,9E+00,1E+00,3.39441796499756E-02,-2.46307054594603E-02,2.12536185076164E-02,3.07665212606809E-02,1.99007721614872E-02,1.59971934076057E-02,-7.91102069867392E-02,2.60981665624219E-01,-7.33990474336882E-02,-7.63582126391212E-02,-9.23869693095388E-02,6.1913686348297E-01,5.52079085736916E-01
2E+00,1.2E+01,1E+00,3.37723228913713E-02,-2.5068911942063E-02,2.22707999756438E-02,3.08797819372928E-02,2.13379798843698E-02,1.6542383799941E-02,-8.26976342518082E-02,2.58465314298891E-01,-7.82964755136595E-02,-7.60198790358164E-02,-9.64890201163895E-02,5.76629820814491E-01,5.60536952024593E-01
2E+00,1.5E+01,1E+00,3.5637210166867E-02,-2.46521714089155E-02,2.39712663322965E-02,3.17926655706465E-02,2.08974836158423E-02,1.65529625290573E-02,-7.85414145589106E-02,2.60820733058842E-01,-7.33324503139252E-02,-7.6247769993593E-02,-9.05636293708056E-02,6.03884282547779E-01,5.65815363468304E-01
2E+00,1.8E+01,1E+00,3.79242227300576E-02,-2.50286226283071E-02,2.5492752601501E-02,3.17182950209535E-02,2.11795220332085E-02,1.64393963126032E-02,-7.4024698479931E-02,2.61369171268538E-01,-7.00483719737713E-02,-6.96880384388419E-02,-8.61227837684538E-02,6.03604124316703E-01,5.79069112310324E-01
2E+00,2.1E+01,1E+00,4.02507638553316E-02,-2.47246807143238E-02,2.74618847895785E-02,3.23573726011608E-02,2.09601440305064E-02,1.64018664554656E-02,-7.41718452831157E-02,2.62718463198966E-01,-7.23779650842408E-02,-6.64998881898613E-02,-8.45781096630393E-02,6.14938167573175E-01,5.89264259660984E-01
2E+00,2.4E+01,1E+00,4.00839379394881E-02,-2.45605525859091E-02,2.80672636273025E-02,3.25270910548964E-02,2.05848199582484E-02,1.73124043255706E-02,-6.04387511279251E-02,2.63519491458567E-01,-5.80392566072603E-02,-5.48954491539107E-02,-6.97657451201916E-02,6.01532975221308E-01,5.87627562484685E-01
2E+00,2.7E+01,1E+00,4.10103178537917E-02,-2.39979752962004E-02,2.89000461664085E-02,3.29401699207764E-02,2.09679689431459E-02,1.70200029712356E-02,-5.49391880980764E-02,2.61304141477286E-01,-5.25554288714448E-02,-5.02045571541251E-02,-6.40488084464269E-02,6.05565786515051E-01,5.88953382513851E-01
2E+00,3E+01,1E+00,4.12854937052326E-02,-2.46227900156286E-02,2.83069783152777E-02,3.2343895062923E-02,2.11773617254231E-02,1.68855416031754E-02,-6.23042409338333E-02,2.63076966056644E-01,-6.04539422759967E-02,-5.59712419752144E-02,-7.14960778935978E-02,6.09302254981011E-01,6.09366001759909E-01
2E+00,3.3E+01,1E+00,4.13624047419663E-02,-2.45823460661665E-02,2.77413656432672E-02,3.20938407119392E-02,2.01241279669258E-02,1.69001353465027E-02,-5.78380118760633E-02,2.68177964483175E-01,-5.50180222381438E-02,-5.3160665408436E-02,-6.82925774761151E-02,6.1763336390874E-01,5.93591349017401E-01
2E+00,3.6E+01,1E+00,4.05591750504617E-02,-2.25839406534074E-02,2.71940625761667E-02,3.26239533356237E-02,1.86433409571654E-02,1.61532307580597E-02,-6.09878178142937E-02,2.70042272471499E-01,-5.80942256839075E-02,-5.11601377413138E-02,-7.39049519290126E-02,6.20659320433175E-01,5.8558843086638E-01
2E+00,0E+00,2E+00,3.34280107365817E-02,-2.19833124409879E-02,2.51696053183853E-02,3.44768087037077E-02,1.65234575337667E-02,1.59594717641581E-02,-3.40587005629498E-02,1.9246880774361E-01,-3.56019170985624E-02,-3.15975993206535E-02,-3.12801711046884E-02,6.45356060277443E-01,5.69432153215728E-01
2E+00,3E+00,2E+00,3.79007296518454E-02,-2.23285798607444E-02,3.00995336976097E-02,3.5694063648979E-02,1.76912574349431E-02,1.66240436418208E-02,-4.13365702082226E-02,2.25201339084064E-01,-4.22682754447081E-02,-3.98208017512536E-02,-3.99008006384155E-02,6.34353479013618E-01,5.45868572835891E-01
2E+00,6E+00,2E+00,3.77759449791811E-02,-2.22694540002561E-02,3.16306886252652E-02,3.50427706178012E-02,1.9375011394711E-02,1.67512592471599E-02,-4.32682647002524E-02,2.27290551275477E-01,-4.27339907897268E-02,-4.38534026540548E-02,-4.43312513837036E-02,6.12389317122704E-01,5.62714024150663E-01
2E+00,9E+00,2E+00,4.02891531289482E-02,-2.21890177450747E-02,3.32336559486798E-02,3.63433261974288E-02,1.86296117631312E-02,1.77008992637595E-02,-4.16417769772233E-02,2.29820847158915E-01,-3.87108948777255E-02,-4.20703322252802E-02,-4.81006143979178E-02,6.15981534990859E-01,5.45778045588387E-01
2E+00,1.2E+01,2E+00,4.09754673229901E-02,-2.28161568523269E-02,3.42330893898954E-02,3.61241535469735E-02,2.021092206027E-02,1.78802275044789E-02,-4.85207369525851E-02,2.2548972678593E-01,-4.98572144409005E-02,-4.33059379755562E-02,-5.02271531885491E-02,6.04282678145746E-01,5.68363915377506E-01
2E+00,1.5E+01,2E+00,4.3977596299327E-02,-2.15426345559136E-02,3.55551655342692E-02,3.69724023388275E-02,1.92532747489832E-02,1.73456869866769E-02,-3.29102726703339E-02,2.31878761969253E-01,-3.08817779442556E-02,-3.01735054285643E-02,-4.03359043855725E-02,6.27559917568898E-01,5.60537553610645E-01
2E+00,1.8E+01,2E+00,4.49385043464743E-02,-2.21678629049158E-02,3.61504509243575E-02,3.72359570576265E-02,2.10164676285322E-02,1.72202901600242E-02,-3.13072017689107E-02,2.28555826696807E-01,-3.02172528461892E-02,-3.04090643632898E-02,-3.49860068928816E-02,6.0986871346468E-01,5.84388987494248E-01
2E+00,2.1E+01,2E+00,4.61917669450176E-02,-2.15996322066584E-02,3.70562046067262E-02,3.7903938016972E-02,2.11388409625634E-02,1.78474078296902E-02,-3.09071461925315E-02,2.28685039963891E-01,-3.18620508604706E-02,-2.36891231050787E-02,-3.53196614508672E-02,6.14620388555896E-01,5.84528421549104E-01
2E+00,2.4E+01,2E+00,4.60051778243419E-02,-2.14137803793548E-02,3.69377235849354E-02,3.80835430957442E-02,1.99914108496511E-02,1.91177863032914E-02,-2.2103896262897E-02,2.23507017592918E-01,-2.13165154676894E-02,-1.75229990212964E-02,-2.77566228244356E-02,6.0514206443098E-01,5.78096428412472E-01
2E+00,2.7E+01,2E+00,4.74074199076172E-02,-2.18116066080574E-02,3.71694457884E-02,3.78741000353245E-02,2.21186577358077E-02,1.8675051979857E-02,-2.58289750110093E-02,2.27746664765044E-01,-2.6564452446146E-02,-1.90677991319095E-02,-3.06376156015305E-02,6.08533981417975E-01,6.10053926066339E-01
2E+00,3E+01,2E+00,4.68943630875382E-02,-2.22015425118654E-02,3.56359848773222E-02,3.71621494620748E-02,2.13918683097087E-02,1.83503141328348E-02,-2.59265729391118E-02,2.29725491962405E-01,-2.63051049261734E-02,-1.92085298068591E-02,-3.10090365930436E-02,6.10134497961658E-01,5.9776064904764E-01
2E+00,3.3E+01,2E+00,4.6536973096425E-02,-2.16567636407266E-02,3.49957900077295E-02,3.67496464352621E-02,1.9518766962032E-02,1.80567240672357E-02,-3.54555080873957E-02,2.33934492582612E-01,-3.64502162747194E-02,-2.33188857025876E-02,-4.26013284545969E-02,6.26178423512285E-01,5.87333122994022E-01
2E+00,3.6E+01,2E+00,4.29273429418335E-02,-2.02241480543754E-02,3.25229976746152E-02,3.48280229421533E-02,1.90302505811326E-02,1.77391721127451E-02,-2.50050346115964E-02,2.38606188472164E-01,-2.12036874928482E-02,-2.00746939943295E-02,-3.70883573051269E-02,6.12033696540216E-01,5.84760902686068E-01
2E+00,0E+00,4E+00,3.70666772076015E-02,-2.34121891285582E-02,2.89343972134201E-02,3.65028794740863E-02,1.84144577835191E-02,1.86442798431913E-02,-3.89751125969102E-02,1.76798425910644E-01,-3.96454611886841E-02,-3.96966978075664E-02,-3.59309536693112E-02,5.99484797934216E-01,5.86929668996525E-01
2E+00,3E+00,4E+00,4.4984873921842E-02,-2.67858393450998E-02,3.55257939132275E-02,3.97616649047412E-02,1.80836796731209E-02,2.21876857936046E-02,-4.28198355698952E-02,2.08403845912913E-01,-4.26535930262443E-02,-4.34396138183157E-02,-4.28820591728676E-02,5.8493054954725E-01,5.57506287420147E-01
2E+00,6E+00,4E+00,4.68166925830222E-02,-2.56061564011748E-02,3.85985118341096E-02,4.06369582156905E-02,1.77640838222458E-02,2.18757885088813E-02,-3.91597559251418E-02,2.10055713966411E-01,-3.58416277659807E-02,-4.20806769115286E-02,-4.73559961412839E-02,5.8341086269027E-01,5.38196316345381E-01
2E+00,9E+00,4E+00,4.79245350274851E-02,-2.6130585399757E-02,3.9756990905631E-02,4.11616390263821E-02,1.92548131262228E-02,2.34393882078593E-02,-3.79616107895327E-02,2.0727127568805E-01,-3.75124377334973E-02,-3.39102884744208E-02,-4.28295862952251E-02,5.62871679113968E-01,5.73343379450663E-01
2E+00,1.2E+01,4E+00,4.94870927674343E-02,-2.61412111701537E-02,4.06934412662176E-02,4.06416851423288E-02,2.06343168457523E-02,2.36496742085315E-02,-3.17857637276139E-02,2.03996824618526E-01,-2.82906026377389E-02,-3.4599116296285E-02,-3.91166198110942E-02,5.63799796846111E-01,5.69055775631937E-01
2E+00,1.5E+01,4E+00,5.07956885679787E-02,-2.40959578079877E-02,4.13266575262063E-02,4.16393104348212E-02,2.04334476997294E-02,2.32516098688656E-02,-2.24189779407938E-02,2.06975534532004E-01,-1.86780538523033E-02,-2.24067431760932E-02,-3.30788056412244E-02,5.76790325724776E-01,5.66222215042692E-01
2E+00,1.8E+01,4E+00,5.12122490569484E-02,-2.43340462676973E-02,4.15814376217583E-02,4.1114974329634E-02,2.18593927619507E-02,2.38531841226129E-02,-1.87309252362185E-02,2.00754745978947E-01,-1.58032088256558E-02,-1.73404209653283E-02,-2.7412841205159E-02,5.6671246422319E-01,5.98338975237087E-01
2E+00,2.1E+01,4E+00,5.20760687178488E-02,-2.31518787620595E-02,4.19301445242782E-02,4.1487211836775E-02,2.16842974913524E-02,2.42041701809522E-02,-1.72933924334087E-02,1.99115885118819E-01,-1.60422375235228E-02,-1.22997432002992E-02,-2.45894790977377E-02,5.70953480977245E-01,5.86618897248752E-01
2E+00,2.4E+01,4E+00,5.27118137681933E-02,-2.27282402485016E-02,4.13719886612359E-02,4.24234628548528E-02,2.22589381548971E-02,2.38903523166945E-02,-1.40573314897469E-02,1.93085121974997E-01,-1.22574311610567E-02,-1.0657973991399E-02,-2.15664709351981E-02,5.72791693522025E-01,5.8526357260042E-01
2E+00,2.7E+01,4E+00,5.52367041749726E-02,-2.27460524933165E-02,4.17253911772029E-02,4.25615781061097E-02,2.34653754009602E-02,2.25637208637813E-02,-2.12063439839968E-02,1.96481424458471E-01,-2.11406773845802E-02,-1.33545051710615E-02,-2.87964329725457E-02,5.85468841042382E-01,5.97838648278068E-01
2E+00,3E+01,4E+00,5.22268622220264E-02,-2.25784049140694E-02,3.98540179705308E-02,4.15112156578796E-02,2.21689102164641E-02,2.38794002450902E-02,-1.85821133342506E-02,1.98846125700836E-01,-1.83410328377408E-02,-1.33696091935217E-02,-2.35054094509177E-02,5.70043303904845E-01,5.877262567518E-01
2E+00,3.3E+01,4E+00,5.2364649993129E-02,-2.20702489887325E-02,3.93584277030502E-02,4.19643608399017E-02,2.23997544280625E-02,2.25708003653195E-02,-1.96739991626667E-02,2.02047919846914E-01,-1.95345545732433E-02,-1.52087074047324E-02,-2.39892571337008E-02,5.72862795800739E-01,5.99832553518977E-01
2E+00,3.6E+01,4E+00,4.83389169149726E-02,-2.02845362847487E-02,2.26153291259588E-02,3.92576383877497E-02,2.10419520193614E-02,2.06440473820522E-02,-2.68170777082112E-02,2.09448635292798E-01,-2.4723681542111E-02,-2.13945694581408E-02,-3.64188633696579E-02,5.72448342368395E-01,5.31450667201543E-01
2E+00,0E+00,8E+00,4.21924066354432E-02,-2.66214187839219E-02,3.07293770326092E-02,3.15182435056994E-02,2.67484268059569E-02,2.64554304897794E-02,-3.92791532161828E-02,1.55979274640007E-01,-3.01791074959966E-02,-4.75233611647595E-02,-4.19347789219832E-02,5.47956912994109E-01,6.1810481896773E-01
2E+00,3E+00,8E+00,5.42031997869124E-02,-3.54580977991319E-02,4.16359365316579E-02,4.16781261846405E-02,2.12064328446251E-02,3.61737445043133E-02,-4.70526738696823E-02,1.83065110316115E-01,-3.65196619179532E-02,-5.15582290350907E-02,-6.04262722537061E-02,5.20125854704296E-01,5.67684260583167E-01
2E+00,6E+00,8E+00,5.74785876755557E-02,-3.84269671021262E-02,4.45158976192221E-02,4.34380766532551E-02,2.0599290889633E-02,3.74227248585555E-02,-5.44042359939675E-02,1.76673557520843E-01,-4.12196094686607E-02,-5.83927797990684E-02,-7.23992883365812E-02,5.12937015174733E-01,5.62814658046259E-01
2E+00,9E+00,8E+00,5.91000855382391E-02,-3.91795397960297E-02,4.4686231252769E-02,4.41568676125086E-02,2.10269525226852E-02,3.7073252641496E-02,-5.45258573504862E-02,1.79997725497754E-01,-4.17443728274087E-02,-5.39455001286275E-02,-7.42979708038294E-02,5.15325519139021E-01,5.64243450719312E-01
2E+00,1.2E+01,8E+00,5.99398247168613E-02,-3.83095619031458E-02,4.57597099923265E-02,4.35418955091968E-02,2.20941963865748E-02,3.80966915106274E-02,-5.08760950117129E-02,1.75330808205901E-01,-4.09623043218321E-02,-4.79529931539264E-02,-6.63190081082231E-02,5.04912631641805E-01,5.77796719997053E-01
2E+00,1.5E+01,8E+00,6.03769741376872E-02,-3.68539827009942E-02,4.6020595821615E-02,4.43105013632809E-02,2.20698383672264E-02,3.71541621366827E-02,-4.15562972718745E-02,1.70048266268989E-01,-3.09128572654221E-02,-3.94232545993256E-02,-5.86099796566888E-02,5.1252026669542E-01,5.7185923042723E-01
2E+00,1.8E+01,8E+00,6.14686439043415E-02,-3.56121160538318E-02,4.66473214746844E-02,4.35706355703977E-02,2.35610993274826E-02,3.61393259104528E-02,-3.77888415601969E-02,1.63010004162796E-01,-2.8063672202683E-02,-3.54754095297506E-02,-5.36712961321055E-02,5.20006823478056E-01,5.80368496951068E-01
2E+00,2.1E+01,8E+00,6.07069794232011E-02,-3.37249304616183E-02,4.67698453131607E-02,4.28431148000463E-02,2.36718811583249E-02,3.7120192250409E-02,-3.38234318202938E-02,1.59428343113377E-01,-2.67821939180458E-02,-2.96757479069262E-02,-4.55496046141877E-02,5.11842334109945E-01,5.88229562632232E-01
2E+00,2.4E+01,8E+00,3.91088192110949E-02,-3.34537535609118E-02,4.60042287882678E-02,4.41656953842466E-02,2.44852297242187E-02,3.68012136376783E-02,-3.32046800576475E-02,1.55312330112446E-01,-2.78626536005768E-02,-2.74832978245661E-02,-4.46693820996007E-02,5.15905128324636E-01,5.92273242230728E-01
2E+00,2.7E+01,8E+00,6.21848793266577E-02,-3.18703219995246E-02,4.66437796473933E-02,4.19358841918987E-02,2.64138684878452E-02,3.65047539294756E-02,-3.29222768840706E-02,1.53636518696053E-01,-2.92056119951689E-02,-2.74801431783347E-02,-4.12319256256009E-02,5.12201015314185E-01,6.16447808351751E-01
2E+00,3E+01,8E+00,6.10276719086933E-02,-3.20885444822402E-02,4.42275182340283E-02,4.30537163485186E-02,2.47347475868059E-02,3.45927469098626E-02,-3.69539985206226E-02,1.64592723081464E-01,-3.21867067451298E-02,-3.54798159562248E-02,-4.58169478468933E-02,5.26566616205317E-01,5.97891215686716E-01
2E+00,3.3E+01,8E+00,6.01296643076561E-02,-3.0895852854929E-02,4.27827263143193E-02,4.43154677665517E-02,2.37916130835933E-02,3.33938252883975E-02,-4.08182905824187E-02,1.65984032271859E-01,-3.94012623932634E-02,-3.63510162425172E-02,-4.63932633189457E-02,5.27113841076394E-01,6.01122121555561E-01
2E+00,3.6E+01,8E+00,5.41095043559727E-02,-2.7896217876954E-02,3.78243031183743E-02,3.97030925744837E-02,2.25348142329471E-02,2.99161243211506E-02,-3.87219494681819E-02,1.70903085261648E-01,-3.56891576593669E-02,-3.88825241740179E-02,-4.37709790644964E-02,5.18882523791814E-01,5.83726009919745E-01
2E+00,0E+00,1.6E+01,3.56977164999628E-02,-1.8984822991524E-02,3.24140276180336E-02,2.44957625896304E-02,2.54061145000375E-02,2.31336768445251E-02,-7.49193132919525E-03,1.57632173074156E-01,1.55590070478952E-03,-1.06693582867608E-02,-1.41149184432454E-02,5.2734936172025E-01,6.43066004817355E-01
2E+00,3E+00,1.6E+01,4.36111637074046E-02,-1.35179498665717E-02,4.35740318393729E-02,3.13183371389512E-02,2.38813666174926E-02,2.85159440086819E-02,2.30433807603585E-02,1.83189556818295E-01,3.10744504870905E-02,2.57563907283053E-02,9.25827468815225E-03,5.14320348622201E-01,6.1954025507095E-01
2E+00,6E+00,1.6E+01,4.6582175161022E-02,-1.72181420403571E-02,4.62363121636131E-02,3.52089349559441E-02,2.1505078674598E-02,2.99001103534442E-02,1.59584786721775E-02,1.86505310525721E-01,3.13787710335918E-02,1.05392375104225E-02,-2.26381934578659E-03,4.98931548015472E-01,5.9811758192999E-01
2E+00,9E+00,1.6E+01,4.67010387245935E-02,-2.10853329598098E-02,4.50166813847287E-02,3.43791182285637E-02,2.1147317898262E-02,3.02201682773904E-02,-6.08012236910312E-05,1.87003777985463E-01,7.59954617395476E-03,3.92748639615768E-03,-1.4124521196374E-02,5.01479318665876E-01,6.05107808187704E-01
2E+00,1.2E+01,1.6E+01,4.97506742930746E-02,-2.18772972115493E-02,4.6182382555288E-02,3.59854647968663E-02,2.21130777961403E-02,2.88228488905749E-02,-4.86582084525435E-03,1.74261737937594E-01,1.42682873074993E-03,-2.18980468458809E-03,-1.85437080343539E-02,5.10030150473659E-01,6.00739192708612E-01
2E+00,1.5E+01,1.6E+01,4.83462420552452E-02,-2.27725477916771E-02,4.50542810257714E-02,3.48311472604444E-02,2.23162823159331E-02,2.85310531230725E-02,-2.04330791831772E-03,1.69157928597789E-01,6.34823637963075E-03,7.10043113469626E-04,-1.67527486117741E-02,5.04577839417278E-01,5.98445882185845E-01
2E+00,1.8E+01,1.6E+01,4.82927360300266E-02,-2.39255764663265E-02,4.43446958270847E-02,3.42386973780019E-02,2.29586581794532E-02,2.88724258990487E-02,-6.93146004315276E-03,1.5871835492691E-01,-1.33726441508832E-03,-2.16870129950711E-03,-1.93987466696357E-02,4.92627013645247E-01,5.94946449251302E-01
2E+00,2.1E+01,1.6E+01,4.84556235868463E-02,-2.41176946076733E-02,4.28079688938561E-02,3.25057158427684E-02,2.39705585708458E-02,2.9053356843866E-02,-6.85364587701441E-03,1.55445111837891E-01,-1.5915344856632E-03,-3.74118941739576E-03,-1.67336916279865E-02,4.84902421379447E-01,6.11318097175306E-01
2E+00,2.4E+01,1.6E+01,4.8862977259121E-02,-2.4564010523403E-02,4.16547454291833E-02,3.32245365768617E-02,2.3737590233285E-02,2.8418483922419E-02,-5.2865494192458E-03,1.57088251101406E-01,8.42753590764595E-04,-1.02404817737532E-03,-1.72956276775359E-02,5.00513153323677E-01,6.00071771146573E-01
2E+00,2.7E+01,1.6E+01,4.73526301817066E-02,-2.32832011884111E-02,4.05872532292486E-02,3.10769960292058E-02,2.46536450468517E-02,2.87818203646784E-02,-1.33300524955633E-02,1.51477785363485E-01,-1.05753485127385E-02,-9.48467320103434E-03,-2.02320506787111E-02,4.93057199257001E-01,6.0980935501708E-01
2E+00,3E+01,1.6E+01,4.59434487631438E-02,-2.38712769141738E-02,3.71303367279216E-02,3.09945848545677E-02,2.30507996541333E-02,2.7545236267847E-02,-1.62004512697235E-02,1.59459951059466E-01,-1.40545529860328E-02,-1.38058882638446E-02,-2.17636603316753E-02,5.03329744925711E-01,6.05476961088276E-01
2E+00,3.3E+01,1.6E+01,4.4266049659253E-02,-2.41785293017433E-02,3.53336615329843E-02,3.15861618962873E-02,2.1546870442353E-02,2.70722649363699E-02,-2.091774969696E-02,1.62973563594422E-01,-2.02579338151603E-02,-1.77793308900628E-02,-2.53628563883183E-02,5.04408073999277E-01,6.04358369948055E-01
2E+00,3.6E+01,1.6E+01,4.15862037995448E-02,-2.41792287386131E-02,3.0194732935942E-02,2.97387206670011E-02,2.12186776004728E-02,2.32919776429742E-02,-2.74377646489932E-02,1.69513635315842E-01,-2.41808226188646E-02,-2.6044974488552E-02,-3.36162936017771E-02,5.23196371895645E-01,5.94069646749744E-01
2E+00,0E+00,3.2E+01,3.01057534874144E-02,-1.79561563942127E-02,2.89287874883364E-02,1.77590039790641E-02,2.71545617666623E-02,2.19784829816604E-02,9.36407364293699E-03,1.5961914448083E-01,1.51528562646612E-02,1.31465612105884E-02,-6.71692688195921E-04,4.61217723697928E-01,6.9418099565267E-01
2E+00,3E+00,3.2E+01,4.31631212040225E-02,4.19791208940604E-03,4.32408923707313E-02,2.26497550039678E-02,2.99504496025665E-02,2.87004767325753E-02,7.68420172872149E-02,1.9537054710483E-01,7.68786341192234E-02,8.57018067407141E-02,6.63796198937861E-02,4.68283539644595E-01,6.80991618388453E-01
2E+00,6E+00,3.2E+01,4.74706578423421E-02,8.40401803206825E-03,4.69549818482846E-02,2.58144109267668E-02,2.85705482667061E-02,3.12501937665126E-02,8.3408636638993E-02,1.93605068141134E-01,9.0132427389789E-02,8.77757201799781E-02,7.28145456153844E-02,4.66750606665717E-01,6.64011549493204E-01
2E+00,9E+00,3.2E+01,4.57328067875185E-02,4.94107098285224E-03,4.64162285030612E-02,2.45536844353153E-02,2.83713913934451E-02,3.0890124645712E-02,7.7363005111565E-02,1.95112390526425E-01,7.85196569801787E-02,8.67279024098638E-02,6.51652656895045E-02,4.71481633634025E-01,6.45717575253444E-01
2E+00,1.2E+01,3.2E+01,4.66865096318055E-02,4.89143053290801E-03,4.74421463660739E-02,2.27238956583993E-02,3.05647017252591E-02,3.09890544783895E-02,7.23282488252056E-02,1.87686062295283E-01,7.38819523443221E-02,7.89405659408731E-02,6.28918214161674E-02,4.50502330400079E-01,6.606728418007E-01
2E+00,1.5E+01,3.2E+01,4.64946871211223E-02,1.08907164766774E-03,4.55123823587963E-02,2.26087956264255E-02,3.08962635811883E-02,2.9625916420603E-02,6.48279884820347E-02,1.82285604582221E-01,6.55622155838149E-02,7.21633320020061E-02,5.46902149381856E-02,4.54102652066483E-01,6.64045213423476E-01
2E+00,1.8E+01,3.2E+01,4.46354754836773E-02,-8.20260650780411E-04,4.57557712993571E-02,2.12011871105692E-02,3.14822826105221E-02,3.02355831344806E-02,5.2407952760552E-02,1.71855347904211E-01,4.62161473608267E-02,6.21884148128332E-02,4.40923458954117E-02,4.45293263324319E-01,6.52248938419316E-01
2E+00,2.1E+01,3.2E+01,4.45875918802034E-02,-4.24004846118288E-03,4.40033940474058E-02,2.2353327486635E-02,3.14672149919773E-02,2.829882603169E-02,5.28010974399634E-02,1.8016502564021E-01,4.82044341159006E-02,6.54981185866736E-02,3.95427621021878E-02,4.67426947416023E-01,6.44516345377356E-01
2E+00,2.4E+01,3.2E+01,4.37524153607737E-02,-5.92776068956063E-03,4.20670522614955E-02,2.19170802456189E-02,3.2427684263081E-02,2.67870791278207E-02,4.45227671353485E-02,1.72137550776621E-01,3.91568280757717E-02,5.58608284864231E-02,3.15461758359351E-02,4.6319409344698E-01,6.53523795771172E-01
